,tweetcreatedts,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,userID
60,2021-04-28 15:53:39,MyBeckersStory,"Life with Becker Muscular Dystrophy, sharing story raising awareness of issues those with disabilities face. Founder of @LAPS4MD 🏁
#HelpFundBradsMinivan ⤵️","Ontario, Canada 🇨🇦 ",1634,1914,3620,0,The adventures of... See how shockingly ignorant and selfish some people can be concerning accessible parking! https://t.co/tyPOk7y9wR Definitely a great learning opportunity for all drivers! #DisabilityTwitter #parking #accessibility #accessible #accessibleparking https://t.co/KaxnngfgfN,"['DisabilityTwitter', 'parking', 'accessibility', 'accessible', 'accessibleparking']",101815612
61,2021-04-28 15:43:29,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your spot in #parking! We currently have Special Events openings in St. Petersburg, FL. #CareerGrowth https://t.co/3YrolB2vsF","['parking', 'CareerGrowth']",928378622121070593
62,2021-04-28 15:30:10,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 11:30 AM

Alewife: 1996 free spaces (14% full)
Beverly: 345 (14%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Wonderland: 1248 (13%)
Woodland: 318 (40%)",['Parking'],999342579790557194
63,2021-04-28 15:22:28,UCLALuskin,"Graduate study in Public Policy, Social Welfare & Urban Planning, plus undergraduate Public Affairs. #Changeagents who advance solutions to society's problems.","Los Angeles, CA",1467,7707,11272,1,"@UCLA @uclaurbnplnning Prof. @DonaldShoup &amp; CA Assemblywoman Laura Friedman co-authored a @CityLab article calling for an end to minimum #parking requirements, arguing that the outdated mandates drive up poverty, homelessness and carbon emissions. https://t.co/lXdqmZPeqh",['parking'],56750010
64,2021-04-28 15:13:24,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,Find your space in the #parking industry! SP + is looking for a Valet Attendant in NY. https://t.co/KKreD3WPFf #valet,"['parking', 'valet']",928378622121070593
65,2021-04-28 15:06:19,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #pinterest #shoppingaddict #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'shoppingaddict', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
66,2021-04-28 15:03:04,Breezemount1,In Partnership With Market Leading Manufacturers We Deliver Best in Class Perimeter Security Solutions throughout Ireland. Established in 1976.,Offices in Belfast & Dublin,1964,917,1148,3,"Combining speed, ease of use, and reliability, the BL 15 rising #barrier is ideal for controlling vehicle traffic in private and public #parking zones.
#accesscontrol #parkingmanagement #trafficmanagement #BL15 #barriers #manufacturer https://t.co/MxB409W2mT",['barrier'],52527939
67,2021-04-28 15:02:00,HelpMeParker,The video customer experience platform of choice for the parking industry.,"Indianapolis, IN",208,101,466,0,"This video is guaranteed to make you smile.

In this recording, a patron calls just to wish our customer service representative a good day.

Watch now: https://t.co/GNyw5A5VRk

#ParkerTechnology #Parking #CustomerExperience https://t.co/kBvmFmFQjJ","['ParkerTechnology', 'Parking', 'CustomerExperience']",3040932641
68,2021-04-28 15:00:12,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 11:00 AM

Alewife: 2000 free spaces (14% full)
Beverly: 347 (13%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Wonderland: 1246 (13%)
Woodland: 317 (40%)",['Parking'],999342579790557194
69,2021-04-28 14:57:07,GroupIndigo_,"Suivez l’actualité d'INDIGO Group, acteur mondial de la #mobilitéurbaine, qui gère + de 2,4 millions de places de #stationnement et leurs services dans 12 pays.",,807,2105,3615,0,"[Purpose] 🔍 

Did you know ? @GroupIndigo_ 's new purpose reflects on new societal challenges and the solutions developed by the group 💭 

🎞 Check the video below  ⤵

#Mobility #Parking #City #SustainableCity https://t.co/QMXgm1zzmL","['Mobility', 'Parking', 'City', 'SustainableCity']",761439355
70,2021-04-28 14:47:52,Erotomical,"🔞Erotic, lewd and experimental art corner project🔞.
""Regular"" account: @atom_cyber",,44,339,79,2,"Crash! 2
Made a video stuff because didn't know how to share the different pictures versions... Let me know if it's work or if the quality is shitty^^' etc. thanx!
Background is a photography again ofc.

#pinup #parking #undressing #cybrepunk #Biker #scifi https://t.co/9oQba1atwE","['pinup', 'parking', 'undressing', 'cybrepunk', 'Biker', 'scifi']",1374470442015092737
71,2021-04-28 14:44:07,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, USA Parking is looking for new team members in New Orleans, LA. Check out our Test Job for WOTC - DO NOT APPLY opportunity. https://t.co/vZQr9hygPo #CustomerService","['parking', 'CustomerService']",928378622121070593
72,2021-04-28 14:40:01,KuntaFlySnooka,#iDoPressNMedia #JoinTheFold #iMakeRecords #UrbanPush ... Run with me or run from me!,Some where round yere!..,130,589,9676,0,If you've had your car for more than 5 years and have to walk back from the parking machine because you don't know the license plate number you are not alone. #parking,['parking'],30277357
73,2021-04-28 14:30:20,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 10:30 AM

Alewife: 2005 free spaces (14% full)
Beverly: 346 (14%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Wonderland: 1248 (13%)
Woodland: 318 (40%)",['Parking'],999342579790557194
74,2021-04-28 14:30:07,mysouthend,Retweeting the Southend twitter community & news! Mention Southend to join! @mysouthend is not responsible for content retweeted,Southend-on-Sea,469,7752,638932,1,"What a great initiative from Leigh-On-Sea banning cars from outside school during the morning &amp; afternoon school run. Teachers report that children &amp; parents arrive to school feeling ""chilled."" Gives ""Too cool for school"" a whole new meaning! #parking 
https://t.co/nlmlIEq7Fw",[],48973196
75,2021-04-28 14:23:01,_TheIPC,A progressive DVLA Accredited Trade Association (ATA) representing parking operators and consumers throughout the UK and beyond.,"Macclesfield, England",2167,501,1336,1,"What a great initiative from Leigh-On-Sea banning cars from outside school during the morning &amp; afternoon school run. Teachers report that children &amp; parents arrive to school feeling ""chilled."" Gives ""Too cool for school"" a whole new meaning! #parking 
https://t.co/nlmlIEq7Fw",['parking'],1039517378357252099
76,2021-04-28 14:19:03,techie_wiz,"Tech company, gadget reviews and product tutorials.
Send a DM to get your startup/company or tech product promoted on our platform.",Global,25,1276,76455,1,"Covered, monthly parking spaces are now available at the Areum Apartments in Monrovia, California. Book a space today: https://t.co/dQhCUszze5!
.
. 
#monthlyparking #multifamily #parking #ancillaryrevenue #parkingtech #tech #innovation #california #monrovia #greystar",[],1147108534850658304
77,2021-04-28 14:18:20,WhereiPark,"WhereiPark is an online marketplace, connecting those with spots to spare with those looking for a place to park. Check out https://t.co/POeLgKLAL5 to learn more!",Toronto,229,118,343,1,"Covered, monthly parking spaces are now available at the Areum Apartments in Monrovia, California. Book a space today: https://t.co/dQhCUszze5!
.
. 
#monthlyparking #multifamily #parking #ancillaryrevenue #parkingtech #tech #innovation #california #monrovia #greystar","['monthlyparking', 'multifamily', 'parking', 'ancillaryrevenue', 'parkingtech', 'tech', 'innovation', 'california', 'monrovia', 'greystar']",2458599248
78,2021-04-28 14:16:44,smalltalkmktg,"Ever try bacon with chocolate cupcakes? #Bacon goes with everything, just like #Smalltalk works with everything Let's talk about #marketing Smalltalk!","Cincinnati, Ohio",907,187,1519,1,"@smalltalkmktg Maybe you have a #Smart #Parking Management idea or some other idea that could help meet a unique need. 

Tell us your vision! 

Let’s see how we can work towards your revenue and profit #goals together. We’ll push our sleeves up with you and go to work!

https://t.co/fEZMi3gqzT","['Smart', 'Parking']",1142138402189565953
79,2021-04-28 14:06:23,MattamyWatch,MattamyWatch focuses on the quality of housing. Promotes House Inspectors. RT does not necessarily mean agreement. NOT associated with Mattamy Corp . 传播真相就是力量,"Oakville, Ontario",5339,4863,74539,2,"The hidden risk of parking garages: boost your #security and safety while reducing #liability in your organization's #parking garages with these simple solutions.

https://t.co/ExgcUTaq53 https://t.co/FfV97VmD37","['security', 'liability']",244727098
80,2021-04-28 14:06:21,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #shoppingaddict #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'shoppingaddict', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
81,2021-04-28 14:01:04,mdssecuritysys,MDS Security Systems Limited have years of experience in designing and manufacturing bespoke security products to meet the needs of our customers.,"Bolton, England",0,133,9559,2,"The hidden risk of parking garages: boost your #security and safety while reducing #liability in your organization's #parking garages with these simple solutions.

https://t.co/ExgcUTaq53 https://t.co/FfV97VmD37","['security', 'liability']",959376332676362241
82,2021-04-28 14:00:42,securitymag,"This month in Security magazine, we highlight #COVID19 and #infosec's response. https://t.co/6tIvu80hC1","Troy, MI",213,25810,13347,2,"The hidden risk of parking garages: boost your #security and safety while reducing #liability in your organization's #parking garages with these simple solutions.

https://t.co/ExgcUTaq53 https://t.co/FfV97VmD37","['security', 'liability', 'parking']",33622690
83,2021-04-28 14:00:24,RahwayRising,"A blog about all things redevelopment
https://t.co/XSAh3bveHw","Rahway, NJ",340,842,7228,0,"""The average cost of garage #parking is $23,000 per space, and whether they drive a car or not, residents pay every penny of that cost...Across the U.S., there's an average of 1,000 sq feet of parking per car — but only 800 sq feet of #housing per person."" https://t.co/qit0WsASVY","['parking', 'housing']",31123182
84,2021-04-28 14:00:19,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 10:00 AM

Alewife: 2010 free spaces (14% full)
Beverly: 348 (13%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Wonderland: 1260 (12%)
Woodland: 325 (39%)",['Parking'],999342579790557194
85,2021-04-28 14:00:11,HondaSisley,"🚗 New and Used #Honda #Dealership serving customers in the #GTA
1 (866) 840-0888 | https://t.co/EhHHmzisYZ | 88 Steeles Ave. W., Thornhill, ON L4J 1A1",Canada,802,418,3110,0,"When parking on a hill, there are a few extra steps to take into consideration.

Check out this article to make sure you're parking correctly!
https://t.co/MS7oGfsgMx

#WednesdayWisdom #wisdomwednesday #honda #driving #parking #safety #wednesdaythoughts https://t.co/uX6yeph3nj","['WednesdayWisdom', 'wisdomwednesday', 'honda', 'driving', 'parking', 'safety', 'wednesdaythoughts']",2315667758
86,2021-04-28 13:59:37,cincomsmalltalk,"Cincom Smalltalk adds value and simplicity to application development software, web application development tools and deployment environments.",Global,738,770,4462,1,"@smalltalkmktg Maybe you have a #Smart #Parking Management idea or some other idea that could help meet a unique need. 

Tell us your vision! 

Let’s see how we can work towards your revenue and profit #goals together. We’ll push our sleeves up with you and go to work!

https://t.co/fEZMi3gqzT","['Smart', 'Parking', 'goals']",20442871
87,2021-04-28 13:46:07,PSRltd,"Nationwide experts in the promotion, rental and management of private, residential and commercial parking, garages and car parks.",Manchester - 0161 401 4000,1804,647,9383,0,"https://t.co/0mJ9GrX5V0 In #Southville, a U-turn on #parking problems is shaking up the local #election race #Bristol","['Southville', 'parking', 'election', 'Bristol']",175351371
88,2021-04-28 13:35:46,PSRltd,"Nationwide experts in the promotion, rental and management of private, residential and commercial parking, garages and car parks.",Manchester - 0161 401 4000,1804,647,9383,0,https://t.co/ST673oy0Br New #Ilkley #parking spaces 'silly idea',"['Ilkley', 'parking']",175351371
89,2021-04-28 13:30:23,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 9:30 AM

Alewife: 2027 free spaces (13% full)
Beverly: 349 (13%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Wonderland: 1258 (12%)
Woodland: 326 (39%)",['Parking'],999342579790557194
90,2021-04-28 13:18:35,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your space in the #parking industry! SP + is looking for a Attendant - Driving in El Segundo, CA. https://t.co/IILmnAIvvI #CustomerService","['parking', 'CustomerService']",928378622121070593
91,2021-04-28 13:15:16,Karl_Tatler,"Multi-award winning Karl Tatler Estate Agents & Lettings successfully helping people buy, sell & let in Wirral. Open Mon-Sat 9-5:30. Viewings available 7 days.","Wirral, Merseyside",608,2429,13827,0,"This property boasts off road parking, a generous sunny garden and a stunning modern bathroom. Situated in a convenient location it is the perfect family home.
.
https://t.co/yK5LKL33PS
.
#karltatler #estateagents #wirral #wallasey #forsale #houseforsale #familyhome #parking","['karltatler', 'estateagents', 'wirral', 'wallasey', 'forsale', 'houseforsale', 'familyhome', 'parking']",466351428
92,2021-04-28 13:13:19,PSRltd,"Nationwide experts in the promotion, rental and management of private, residential and commercial parking, garages and car parks.",Manchester - 0161 401 4000,1804,647,9383,0,Improving Leapale Road Car Park #Guildford #parking https://t.co/J0keS4uBvB,"['Guildford', 'parking']",175351371
